0.7922358794733414, 0.8074784508215012
0.7043935388191446, 0.7708974170150653
0.550732985591106, 0.40749274159797155
0.5123265238269534, 0.3218456391987251
0.4972620038876746, 0.2863617870470153
0.48595697892985423, 0.2557693177029182
0.44753418484973545, 0.1603263255059737
0.42943797875923984, 0.10648042965656945
0.4000734954218477, 0.04408281650788848
0.6268323910656399, 0.6008290108595321
0.8640735712504578, 0.6946997259962351
0.9305083287520217, 0.4913182074699932
0.9863515793495367, 0.23530215513658648
1.0363621516076398, 0.08092895880027484
1.0850334739565186, 0.023292799052725854
1.099278315788246, 0.01714543198246632
0.9573137423314675, 0.3688223379418658
0.8939351694550696, 0.6052597348623494
0.8274044595972044, 0.7510904008271154
0.7479395762638954, 0.7891885901274069
0.6644947116835849, 0.6901508843511626
0.6644947116835849, 0.6901508843511626
0.588419804683, 0.511508449786149
